origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
EWR,2013,1,10,5,5.0,0.0,70.08,230.0,3.6,4.14,0.0,1024.6,16093.4,10/01/2013 6:00
EWR,2013,1,10,6,3.9,-1.1,69.86,210.0,4.12,4.74,0.0,1025.9,16093.4,10/01/2013 7:00
EWR,2013,1,10,7,3.9,-1.7,66.85,230.0,3.09,3.55,0.0,1026.9,16093.4,10/01/2013 8:00
EWR,2013,1,10,8,4.4,-2.8,59.5,270.0,2.57,2.96,0.0,1027.5,16093.4,10/01/2013 9:00
EWR,2013,1,10,9,5.0,-3.3,54.97,320.0,3.09,3.55,0.0,1028.2,16093.4,10/01/2013 10:00
EWR,2013,1,10,10,5.0,-3.3,54.97,300.0,5.66,6.51,0.0,1029.0,16093.4,10/01/2013 11:00
EWR,2013,1,10,11,4.4,-3.9,54.81,280.0,3.09,3.55,0.0,1030.0,16093.4,10/01/2013 12:00
EWR,2013,1,10,12,5.0,-3.9,52.56,330.0,3.09,3.55,0.0,1031.4,16093.4,10/01/2013 13:00
EWR,2013,1,10,13,6.1,-3.9,48.7,330.0,3.6,4.14,0.0,1032.2,16093.4,10/01/2013 14:00
EWR,2013,1,10,14,7.2,-5.0,41.56,320.0,7.72,8.88,0.0,1032.7,16093.4,10/01/2013 15:00
EWR,2013,1,10,15,7.2,-5.6,39.72,320.0,5.14,5.92,0.0,1032.8,16093.4,10/01/2013 16:00
EWR,2013,1,10,16,8.3,-5.6,36.85,330.0,6.17,7.1,0.0,1032.0,16093.4,10/01/2013 17:00
EWR,2013,1,10,17,9.4,-5.6,34.21,320.0,6.69,7.7,0.0,1031.3,16093.4,10/01/2013 18:00
EWR,2013,1,10,18,10.0,-5.6,32.86,310.0,5.66,6.51,0.0,1031.5,16093.4,10/01/2013 19:00
EWR,2013,1,10,19,10.0,-5.6,32.86,300.0,5.14,5.92,0.0,1031.9,16093.4,10/01/2013 20:00
EWR,2013,1,10,20,9.4,-6.1,32.93,330.0,4.63,5.33,0.0,1032.4,16093.4,10/01/2013 21:00
EWR,2013,1,10,21,8.3,-5.6,36.85,310.0,3.6,4.14,0.0,1032.8,16093.4,10/01/2013 22:00
EWR,2013,1,10,22,7.8,-5.6,38.12,320.0,3.6,4.14,0.0,1033.3,16093.4,10/01/2013 23:00
EWR,2013,1,10,23,7.2,-5.0,41.56,330.0,3.09,3.55,0.0,1033.8,16093.4,11/01/2013 0:00
EWR,2013,1,11,0,6.7,-5.0,43.02,340.0,2.06,2.37,0.0,1033.6,16093.4,11/01/2013 1:00
EWR,2013,1,11,1,6.7,-5.0,43.02,340.0,3.09,3.55,0.0,1034.0,16093.4,11/01/2013 2:00
EWR,2013,1,11,2,5.0,-3.9,52.56,10.0,3.6,4.14,0.0,1033.5,16093.4,11/01/2013 3:00
EWR,2013,1,11,3,3.9,-3.9,56.77,30.0,3.6,4.14,0.0,1034.0,16093.4,11/01/2013 4:00
EWR,2013,1,11,4,4.4,-4.4,52.79,0.0,0.0,0.0,0.0,1034.4,16093.4,11/01/2013 5:00
EWR,2013,1,11,5,3.3,-3.9,59.22,20.0,2.06,2.37,0.0,1033.6,16093.4,11/01/2013 6:00
EWR,2013,1,11,6,2.8,-4.4,59.09,20.0,3.6,4.14,0.0,1033.2,16093.4,11/01/2013 7:00
EWR,2013,1,11,7,1.7,-4.4,63.91,30.0,2.57,2.96,0.0,1033.1,16093.4,11/01/2013 8:00
EWR,2013,1,11,8,2.2,-4.4,61.67,10.0,2.57,2.96,0.0,1032.2,16093.4,11/01/2013 9:00
EWR,2013,1,11,9,2.2,-4.4,61.67,10.0,3.09,3.55,0.0,1031.3,16093.4,11/01/2013 10:00
EWR,2013,1,11,10,2.8,-3.9,61.35,0.0,0.0,0.0,0.0,1031.7,16093.4,11/01/2013 11:00
EWR,2013,1,11,11,3.3,-3.9,59.22,0.0,0.0,0.0,0.0,1031.8,16093.4,11/01/2013 12:00
EWR,2013,1,11,12,3.9,-3.3,59.37,0.0,0.0,0.0,0.0,1031.9,16093.4,11/01/2013 13:00
EWR,2013,1,11,13,5.0,-1.7,61.89,80.0,2.57,2.96,0.0,1031.4,16093.4,11/01/2013 14:00
EWR,2013,1,11,14,5.6,-0.6,64.35,80.0,2.57,2.96,0.0,1031.1,16093.4,11/01/2013 15:00
EWR,2013,1,11,15,6.1,0.0,64.93,80.0,2.57,2.96,0.0,1029.7,16093.4,11/01/2013 16:00
EWR,2013,1,11,16,6.7,0.6,65.07,90.0,2.57,2.96,0.0,1028.4,16093.4,11/01/2013 17:00
EWR,2013,1,11,17,7.2,2.2,70.52,,2.06,2.37,0.0,1027.3,16093.4,11/01/2013 18:00
EWR,2013,1,11,18,7.2,2.8,73.59,90.0,2.57,2.96,0.0,1026.6,16093.4,11/01/2013 19:00
EWR,2013,1,11,19,7.2,3.3,76.25,80.0,2.57,2.96,0.0,1025.9,16093.4,11/01/2013 20:00
EWR,2013,1,11,20,7.2,4.4,82.38,110.0,2.06,2.37,0.0,1024.9,16093.4,11/01/2013 21:00
EWR,2013,1,11,21,8.0,4.0,75.84,90.0,2.06,2.37,0.0,,16093.4,11/01/2013 22:00
EWR,2013,1,11,22,8.0,6.0,87.19,130.0,2.57,2.96,0.25,,4828.02,11/01/2013 23:00
EWR,2013,1,11,23,8.0,7.0,93.4,130.0,2.57,2.96,0.25,,4828.02,12/01/2013 0:00
EWR,2013,1,12,0,8.0,7.0,93.4,0.0,0.0,0.0,1.52,,4828.02,12/01/2013 1:00
EWR,2013,1,12,1,8.0,7.0,93.4,0.0,0.0,0.0,0.76,,4023.35,12/01/2013 2:00
EWR,2013,1,12,2,6.1,6.1,100.0,20.0,2.57,2.96,2.29,1020.6,1609.34,12/01/2013 3:00
EWR,2013,1,12,3,7.0,7.0,100.0,340.0,1.54,1.78,1.02,,1609.34,12/01/2013 4:00
EWR,2013,1,12,4,6.0,6.0,100.0,10.0,3.6,4.14,0.51,,3218.68,12/01/2013 5:00
EWR,2013,1,12,5,6.0,6.0,100.0,20.0,2.57,2.96,0.25,,1609.34,12/01/2013 6:00
EWR,2013,1,12,6,6.7,6.1,95.95,340.0,4.12,4.74,0.25,1018.8,1609.34,12/01/2013 7:00
EWR,2013,1,12,7,6.7,6.7,100.0,360.0,3.09,3.55,0.25,1019.2,2414.01,12/01/2013 8:00
EWR,2013,1,12,8,7.0,7.0,100.0,20.0,4.12,4.74,0.0,,6437.36,12/01/2013 9:00
EWR,2013,1,12,9,7.0,7.0,100.0,10.0,3.6,4.14,0.0,,9656.04,12/01/2013 10:00
EWR,2013,1,12,10,7.0,7.0,100.0,10.0,3.6,4.14,0.0,,9656.04,12/01/2013 11:00
EWR,2013,1,12,11,6.7,6.7,100.0,20.0,3.6,4.14,0.0,1019.5,9656.04,12/01/2013 12:00
EWR,2013,1,12,12,7.2,6.7,96.63,10.0,4.63,5.33,0.0,1020.4,9656.04,12/01/2013 13:00
EWR,2013,1,12,13,7.2,6.7,96.63,10.0,3.6,4.14,0.0,1021.0,11265.38,12/01/2013 14:00
EWR,2013,1,12,14,7.8,6.7,92.75,10.0,3.09,3.55,0.0,1020.9,9656.04,12/01/2013 15:00
EWR,2013,1,12,15,8.3,7.2,92.78,360.0,2.06,2.37,0.0,1021.1,9656.04,12/01/2013 16:00
EWR,2013,1,12,16,8.9,7.2,89.08,40.0,2.57,2.96,0.0,1020.4,9656.04,12/01/2013 17:00
EWR,2013,1,12,17,8.3,7.2,92.78,30.0,2.06,2.37,0.0,1020.5,9656.04,12/01/2013 18:00
EWR,2013,1,12,18,8.9,7.2,89.08,30.0,1.54,1.78,0.0,1020.7,9656.04,12/01/2013 19:00
EWR,2013,1,12,19,8.9,7.2,89.08,50.0,2.57,2.96,0.0,1020.3,8046.7,12/01/2013 20:00
EWR,2013,1,12,20,9.0,7.0,87.28,40.0,1.54,1.78,0.0,,4023.35,12/01/2013 21:00
EWR,2013,1,12,21,8.3,7.2,92.78,50.0,2.06,2.37,0.0,1021.0,4023.35,12/01/2013 22:00
EWR,2013,1,12,22,8.3,7.2,92.78,30.0,3.09,3.55,0.0,1021.7,4023.35,12/01/2013 23:00
EWR,2013,1,12,23,8.3,7.2,92.78,0.0,0.0,0.0,0.0,1021.0,4828.02,13/01/2013 0:00
EWR,2013,1,13,0,7.8,6.7,92.75,0.0,0.0,0.0,0.0,1021.7,4828.02,13/01/2013 1:00
EWR,2013,1,13,1,7.8,6.7,92.75,0.0,0.0,0.0,0.0,1020.9,4828.02,13/01/2013 2:00
EWR,2013,1,13,2,7.8,6.7,92.75,0.0,0.0,0.0,0.0,1020.2,4828.02,13/01/2013 3:00
EWR,2013,1,13,3,7.8,6.7,92.75,0.0,0.0,0.0,0.0,1020.4,4828.02,13/01/2013 4:00
EWR,2013,1,13,4,8.0,7.0,93.4,0.0,0.0,0.0,0.0,,3218.68,13/01/2013 5:00
EWR,2013,1,13,5,8.0,7.0,93.4,0.0,0.0,0.0,0.0,,402.34,13/01/2013 6:00
EWR,2013,1,13,6,7.2,7.2,100.0,0.0,0.0,0.0,0.0,1020.5,402.34,13/01/2013 7:00
EWR,2013,1,13,7,7.0,7.0,100.0,120.0,1.54,1.78,0.0,,402.34,13/01/2013 8:00
EWR,2013,1,13,8,7.0,7.0,100.0,200.0,2.06,2.37,0.0,,402.34,13/01/2013 9:00
EWR,2013,1,13,9,7.0,7.0,100.0,200.0,2.57,2.96,0.0,,402.34,13/01/2013 10:00
EWR,2013,1,13,10,7.0,7.0,100.0,160.0,1.54,1.78,0.0,,402.34,13/01/2013 11:00
EWR,2013,1,13,11,7.0,7.0,100.0,160.0,1.54,1.78,0.0,,804.67,13/01/2013 12:00
EWR,2013,1,13,12,7.0,7.0,100.0,160.0,2.57,2.96,0.0,,402.34,13/01/2013 13:00
EWR,2013,1,13,13,6.7,6.7,100.0,0.0,0.0,0.0,0.0,1020.9,193.12,13/01/2013 14:00
EWR,2013,1,13,14,6.7,6.7,100.0,0.0,0.0,0.0,0.0,1021.0,193.12,13/01/2013 15:00
EWR,2013,1,13,15,6.7,6.7,100.0,140.0,2.06,2.37,0.0,1021.1,804.67,13/01/2013 16:00
EWR,2013,1,13,16,8.0,7.0,93.4,0.0,0.0,0.0,0.0,,3218.68,13/01/2013 17:00
EWR,2013,1,13,17,8.0,7.0,93.4,,1.54,1.78,0.0,,4828.02,13/01/2013 18:00
EWR,2013,1,13,18,8.9,7.2,89.08,140.0,1.54,1.78,0.0,1018.1,4828.02,13/01/2013 19:00
EWR,2013,1,13,19,9.0,7.0,87.28,120.0,2.06,2.37,0.0,,4828.02,13/01/2013 20:00
EWR,2013,1,13,20,8.0,7.0,93.4,110.0,2.57,2.96,0.0,,4828.02,13/01/2013 21:00
EWR,2013,1,13,21,8.3,6.7,89.65,0.0,0.0,0.0,0.0,1017.5,8046.7,13/01/2013 22:00
EWR,2013,1,13,22,8.9,7.2,89.08,0.0,0.0,0.0,0.0,1017.5,11265.38,13/01/2013 23:00
EWR,2013,1,13,23,9.4,7.2,86.13,0.0,0.0,0.0,0.0,1017.2,16093.4,14/01/2013 0:00
EWR,2013,1,14,0,9.0,8.0,93.45,0.0,0.0,0.0,0.0,,3218.68,14/01/2013 1:00
EWR,2013,1,14,1,9.0,8.0,93.45,0.0,0.0,0.0,0.0,,804.67,14/01/2013 2:00
EWR,2013,1,14,2,8.9,8.9,100.0,0.0,0.0,0.0,0.0,1016.4,804.67,14/01/2013 3:00
EWR,2013,1,14,3,8.9,8.9,100.0,0.0,0.0,0.0,0.0,1016.5,804.67,14/01/2013 4:00
EWR,2013,1,14,4,8.9,8.9,100.0,0.0,0.0,0.0,0.0,1016.4,804.67,14/01/2013 5:00
EWR,2013,1,14,5,9.0,9.0,100.0,0.0,0.0,0.0,0.0,,804.67,14/01/2013 6:00
EWR,2013,1,14,6,9.4,9.4,100.0,0.0,0.0,0.0,0.0,1015.9,804.67,14/01/2013 7:00
EWR,2013,1,14,7,9.4,9.4,100.0,0.0,0.0,0.0,0.0,1016.0,804.67,14/01/2013 8:00
EWR,2013,1,14,8,9.4,9.4,100.0,0.0,0.0,0.0,0.0,1015.7,804.67,14/01/2013 9:00
EWR,2013,1,14,9,9.0,9.0,100.0,0.0,0.0,0.0,0.0,,804.67,14/01/2013 10:00
EWR,2013,1,14,10,9.4,9.4,100.0,140.0,1.54,1.78,0.0,1014.0,804.67,14/01/2013 11:00
EWR,2013,1,14,11,10.6,10.6,100.0,,1.54,1.78,0.0,1016.0,804.67,14/01/2013 12:00
EWR,2013,1,14,12,11.0,11.0,100.0,290.0,3.09,3.55,0.0,,804.67,14/01/2013 13:00
EWR,2013,1,14,13,11.1,10.6,96.73,260.0,2.06,2.37,0.0,1017.7,4023.35,14/01/2013 14:00
EWR,2013,1,14,14,11.0,11.0,100.0,240.0,2.57,2.96,0.0,,4828.02,14/01/2013 15:00
EWR,2013,1,14,15,13.3,11.7,90.03,270.0,2.57,2.96,0.0,1018.6,12874.72,14/01/2013 16:00
EWR,2013,1,14,16,14.4,10.0,74.86,320.0,5.14,5.92,0.0,1018.6,14484.06,14/01/2013 17:00
EWR,2013,1,14,17,13.3,7.2,66.52,340.0,5.14,5.92,0.0,1018.3,16093.4,14/01/2013 18:00
EWR,2013,1,14,18,13.9,6.7,61.81,320.0,4.63,5.33,0.0,1019.0,16093.4,14/01/2013 19:00
EWR,2013,1,14,19,13.3,3.3,50.72,340.0,5.66,6.51,0.0,1020.0,16093.4,14/01/2013 20:00
EWR,2013,1,14,20,12.8,3.9,54.67,350.0,6.17,7.1,0.0,1020.8,16093.4,14/01/2013 21:00
EWR,2013,1,14,21,11.7,-0.6,42.58,320.0,6.69,7.7,0.0,1021.0,16093.4,14/01/2013 22:00
EWR,2013,1,14,22,10.6,-0.6,45.81,330.0,4.63,5.33,0.0,1021.8,16093.4,14/01/2013 23:00
EWR,2013,1,14,23,10.6,-1.1,44.16,330.0,5.14,5.92,0.0,1022.4,16093.4,15/01/2013 0:00
EWR,2013,1,15,0,9.4,-2.2,44.14,320.0,5.14,5.92,0.0,1024.5,16093.4,15/01/2013 1:00
EWR,2013,1,15,1,8.9,-2.8,43.67,330.0,5.66,6.51,0.0,1024.6,16093.4,15/01/2013 2:00
EWR,2013,1,15,2,6.7,-0.6,59.64,330.0,7.72,8.88,0.0,1025.1,16093.4,15/01/2013 3:00
EWR,2013,1,15,3,5.0,1.7,79.21,340.0,5.14,5.92,1.02,1025.5,16093.4,15/01/2013 4:00
EWR,2013,1,15,4,5.0,2.2,82.09,350.0,3.6,4.14,0.51,1025.7,16093.4,15/01/2013 5:00
EWR,2013,1,15,5,4.4,2.2,85.61,50.0,2.06,2.37,0.51,1024.8,16093.4,15/01/2013 6:00
EWR,2013,1,15,6,3.3,1.7,89.25,30.0,4.12,4.74,0.76,1025.3,16093.4,15/01/2013 7:00
EWR,2013,1,15,7,3.0,2.0,93.14,20.0,5.66,6.51,0.76,,14484.06,15/01/2013 8:00
EWR,2013,1,15,8,3.0,2.0,93.14,50.0,4.63,5.33,0.0,,16093.4,15/01/2013 9:00
EWR,2013,1,15,9,2.2,0.0,85.37,360.0,3.6,4.14,0.0,1024.9,16093.4,15/01/2013 10:00
EWR,2013,1,15,10,2.2,-0.6,81.72,360.0,4.63,5.33,0.0,1025.2,16093.4,15/01/2013 11:00
EWR,2013,1,15,11,2.8,-1.1,75.5,360.0,3.6,4.14,0.0,1026.0,16093.4,15/01/2013 12:00
EWR,2013,1,15,12,2.8,-2.2,69.63,10.0,4.12,4.74,0.0,1026.5,16093.4,15/01/2013 13:00
EWR,2013,1,15,13,2.8,-2.2,69.63,10.0,5.66,6.51,0.0,1027.4,16093.4,15/01/2013 14:00
EWR,2013,1,15,14,2.8,-2.8,66.6,10.0,6.17,7.1,0.0,1027.2,16093.4,15/01/2013 15:00
EWR,2013,1,15,15,2.8,-3.3,64.17,20.0,4.63,5.33,0.0,1027.7,16093.4,15/01/2013 16:00
EWR,2013,1,15,16,3.9,-3.9,56.77,360.0,5.14,5.92,0.0,1026.8,16093.4,15/01/2013 17:00
EWR,2013,1,15,17,3.9,-3.3,59.37,20.0,3.6,4.14,0.0,1025.4,16093.4,15/01/2013 18:00
EWR,2013,1,15,18,3.9,-3.9,56.77,330.0,3.6,4.14,0.0,1025.2,16093.4,15/01/2013 19:00
EWR,2013,1,15,19,3.9,-3.3,59.37,350.0,4.12,4.74,0.0,1024.9,16093.4,15/01/2013 20:00
EWR,2013,1,15,20,3.9,-3.3,59.37,350.0,4.12,4.74,0.0,1025.4,16093.4,15/01/2013 21:00
EWR,2013,1,15,21,3.9,-3.9,56.77,340.0,3.6,4.14,0.0,1025.5,16093.4,15/01/2013 22:00
EWR,2013,1,15,22,3.9,-3.3,59.37,360.0,3.6,4.14,0.0,1025.1,16093.4,15/01/2013 23:00
EWR,2013,1,15,23,3.9,-3.3,59.37,360.0,2.57,2.96,0.0,1025.7,16093.4,16/01/2013 0:00
EWR,2013,1,16,0,3.3,-3.3,61.94,10.0,2.06,2.37,0.0,1025.0,16093.4,16/01/2013 1:00
EWR,2013,1,16,1,3.3,-3.9,59.22,20.0,3.09,3.55,0.0,1025.3,16093.4,16/01/2013 2:00
EWR,2013,1,16,2,3.3,-2.8,64.29,30.0,2.57,2.96,0.0,1024.1,16093.4,16/01/2013 3:00
EWR,2013,1,16,3,2.8,-1.7,72.24,20.0,3.6,4.14,0.0,1023.7,14484.06,16/01/2013 4:00
EWR,2013,1,16,4,2.2,-1.1,78.79,20.0,4.12,4.74,0.51,1023.3,12874.72,16/01/2013 5:00
EWR,2013,1,16,5,1.1,-0.6,88.42,20.0,4.63,5.33,1.27,1023.1,9656.04,16/01/2013 6:00
EWR,2013,1,16,6,0.6,-0.6,91.66,20.0,5.66,6.51,1.78,1021.9,9656.04,16/01/2013 7:00
EWR,2013,1,16,7,0.6,-0.6,91.66,20.0,4.63,5.33,1.52,1021.6,8046.7,16/01/2013 8:00
EWR,2013,1,16,8,0.6,0.0,95.75,360.0,5.14,5.92,3.3,1020.3,6437.36,16/01/2013 9:00
EWR,2013,1,16,9,0.0,0.0,100.0,20.0,3.6,4.14,2.79,,4828.02,16/01/2013 10:00
EWR,2013,1,16,10,0.0,0.0,100.0,20.0,2.57,2.96,2.29,1018.7,6437.36,16/01/2013 11:00
EWR,2013,1,16,11,1.0,0.0,93.03,10.0,2.57,2.96,0.76,,6437.36,16/01/2013 12:00
EWR,2013,1,16,12,1.0,0.0,93.03,10.0,3.09,3.55,0.51,,3218.68,16/01/2013 13:00
EWR,2013,1,16,13,1.0,0.0,93.03,10.0,3.6,4.14,0.51,,3218.68,16/01/2013 14:00
EWR,2013,1,16,14,1.1,0.6,96.46,340.0,3.09,3.55,0.0,1015.2,4828.02,16/01/2013 15:00
EWR,2013,1,16,15,1.1,0.0,92.36,350.0,2.57,2.96,0.25,1015.5,4828.02,16/01/2013 16:00
EWR,2013,1,16,16,1.1,0.6,96.46,330.0,2.57,2.96,0.51,1014.3,4828.02,16/01/2013 17:00
EWR,2013,1,16,17,1.1,0.6,96.46,30.0,2.57,2.96,0.0,1012.2,4828.02,16/01/2013 18:00
EWR,2013,1,16,18,1.7,0.6,92.4,70.0,2.57,2.96,0.25,1009.0,4828.02,16/01/2013 19:00
EWR,2013,1,16,19,2.0,1.0,93.08,310.0,5.14,5.92,0.0,,4828.02,16/01/2013 20:00
EWR,2013,1,16,20,2.0,1.0,93.08,,2.57,2.96,0.0,,4828.02,16/01/2013 21:00
EWR,2013,1,16,21,1.7,1.1,95.79,,2.57,2.96,0.0,1012.9,9656.04,16/01/2013 22:00
EWR,2013,1,16,22,2.0,1.0,93.08,230.0,3.09,3.55,0.0,,9656.04,16/01/2013 23:00
EWR,2013,1,16,23,2.2,1.1,92.43,210.0,4.63,5.33,0.0,1012.6,11265.38,17/01/2013 0:00
EWR,2013,1,17,0,2.0,1.0,93.08,230.0,4.63,5.33,0.0,,11265.38,17/01/2013 1:00
EWR,2013,1,17,1,3.0,1.0,86.69,240.0,5.14,5.92,0.0,,14484.06,17/01/2013 2:00
EWR,2013,1,17,2,3.0,1.0,86.69,250.0,4.63,5.33,0.0,,14484.06,17/01/2013 3:00
EWR,2013,1,17,3,2.2,1.1,92.43,230.0,4.12,4.74,0.0,1013.1,16093.4,17/01/2013 4:00
EWR,2013,1,17,4,2.8,1.1,88.57,250.0,3.09,3.55,0.0,1013.2,16093.4,17/01/2013 5:00
EWR,2013,1,17,5,3.3,0.6,82.46,250.0,4.12,4.74,0.0,1013.6,16093.4,17/01/2013 6:00
EWR,2013,1,17,6,3.9,0.0,75.69,250.0,4.63,5.33,0.0,1013.7,16093.4,17/01/2013 7:00
EWR,2013,1,17,7,3.3,0.6,82.46,220.0,4.63,5.33,0.0,1014.2,16093.4,17/01/2013 8:00
EWR,2013,1,17,8,3.3,0.6,82.46,230.0,4.12,4.74,0.0,1013.9,16093.4,17/01/2013 9:00
EWR,2013,1,17,9,3.9,-0.6,72.46,260.0,3.09,3.55,0.0,1013.5,16093.4,17/01/2013 10:00
EWR,2013,1,17,10,3.9,-1.1,69.86,270.0,4.12,4.74,0.0,1014.5,16093.4,17/01/2013 11:00
EWR,2013,1,17,11,3.3,-1.1,72.87,270.0,3.6,4.14,0.0,1015.8,16093.4,17/01/2013 12:00
EWR,2013,1,17,12,3.9,-2.2,64.43,310.0,4.12,4.74,0.0,1016.7,16093.4,17/01/2013 13:00
EWR,2013,1,17,13,3.9,-2.2,64.43,280.0,3.6,4.14,0.0,1017.9,16093.4,17/01/2013 14:00
EWR,2013,1,17,14,5.6,-1.7,59.36,270.0,3.09,3.55,0.0,1018.1,16093.4,17/01/2013 15:00
EWR,2013,1,17,15,5.6,-2.2,57.22,310.0,5.66,6.51,0.0,1018.2,16093.4,17/01/2013 16:00
EWR,2013,1,17,16,6.1,-2.8,52.87,300.0,5.14,5.92,0.0,1017.7,16093.4,17/01/2013 17:00
EWR,2013,1,17,17,7.8,-2.8,47.05,330.0,5.66,6.51,0.0,1017.5,16093.4,17/01/2013 18:00
EWR,2013,1,17,18,6.7,-3.3,48.87,300.0,5.14,5.92,0.0,1017.5,16093.4,17/01/2013 19:00
EWR,2013,1,17,19,6.1,-3.9,48.7,300.0,5.66,6.51,0.0,1017.4,16093.4,17/01/2013 20:00
EWR,2013,1,17,20,6.1,-3.9,48.7,320.0,3.6,4.14,0.0,1017.7,16093.4,17/01/2013 21:00
EWR,2013,1,17,21,5.6,-4.4,48.56,350.0,4.12,4.74,0.0,1018.3,16093.4,17/01/2013 22:00
EWR,2013,1,17,22,5.0,-3.9,52.56,360.0,3.09,3.55,0.0,1018.4,16093.4,17/01/2013 23:00
EWR,2013,1,17,23,5.0,-4.4,50.63,,1.54,1.78,0.0,1019.0,16093.4,18/01/2013 0:00
EWR,2013,1,18,0,5.0,-3.9,52.56,310.0,2.57,2.96,0.0,1018.8,16093.4,18/01/2013 1:00
EWR,2013,1,18,1,3.9,-5.0,52.26,350.0,5.14,5.92,0.0,1018.0,16093.4,18/01/2013 2:00
EWR,2013,1,18,2,3.3,-3.9,59.22,360.0,6.17,7.1,0.0,1017.7,16093.4,18/01/2013 3:00
EWR,2013,1,18,3,2.8,-5.0,56.48,360.0,4.12,4.74,0.0,1016.6,16093.4,18/01/2013 4:00
EWR,2013,1,18,4,2.2,-3.3,66.97,30.0,4.12,4.74,0.0,1016.9,16093.4,18/01/2013 5:00
EWR,2013,1,18,5,1.7,-5.0,61.08,40.0,4.63,5.33,0.0,1016.9,16093.4,18/01/2013 6:00
EWR,2013,1,18,6,0.6,-5.6,63.17,20.0,5.66,6.51,0.0,1018.3,16093.4,18/01/2013 7:00
EWR,2013,1,18,7,-0.6,-7.2,60.97,10.0,5.66,6.51,0.0,1019.2,16093.4,18/01/2013 8:00
EWR,2013,1,18,8,-1.1,-8.3,58.08,20.0,4.12,4.74,0.0,1019.2,16093.4,18/01/2013 9:00
EWR,2013,1,18,9,-1.1,-8.3,58.08,360.0,2.57,2.96,0.0,1020.5,16093.4,18/01/2013 10:00
EWR,2013,1,18,10,-1.1,-8.9,55.42,340.0,5.66,6.51,0.0,1022.5,16093.4,18/01/2013 11:00
EWR,2013,1,18,11,-1.7,-9.4,55.69,350.0,5.66,6.51,0.0,1024.3,16093.4,18/01/2013 12:00
EWR,2013,1,18,12,-2.2,-10.6,52.57,330.0,9.77,11.25,0.0,1026.3,16093.4,18/01/2013 13:00
EWR,2013,1,18,13,-2.2,-13.3,42.32,340.0,7.2,8.29,0.0,1028.0,16093.4,18/01/2013 14:00
EWR,2013,1,18,14,-1.7,-13.9,38.85,310.0,7.2,8.29,0.0,1030.1,16093.4,18/01/2013 15:00
EWR,2013,1,18,15,-1.1,-15.0,33.97,330.0,6.69,7.7,0.0,1030.6,16093.4,18/01/2013 16:00
EWR,2013,1,18,16,-0.6,-13.9,35.84,300.0,5.66,6.51,0.0,1030.6,16093.4,18/01/2013 17:00
EWR,2013,1,18,17,-0.6,-15.0,32.75,300.0,4.63,5.33,0.0,1030.3,16093.4,18/01/2013 18:00
EWR,2013,1,18,18,-0.6,-16.7,28.44,340.0,7.2,8.29,0.0,1030.7,16093.4,18/01/2013 19:00
EWR,2013,1,18,19,-0.6,-16.1,29.9,330.0,4.12,4.74,0.0,1030.6,16093.4,18/01/2013 20:00
EWR,2013,1,18,20,-0.6,-16.7,28.44,310.0,4.63,5.33,0.0,1030.8,16093.4,18/01/2013 21:00
EWR,2013,1,18,21,-1.7,-16.7,30.82,270.0,4.63,5.33,0.0,1031.5,16093.4,18/01/2013 22:00
EWR,2013,1,18,22,-1.7,-16.1,32.41,250.0,3.6,4.14,0.0,1032.2,16093.4,18/01/2013 23:00
EWR,2013,1,18,23,-2.8,-15.0,38.5,220.0,2.57,2.96,0.0,1032.3,16093.4,19/01/2013 0:00
EWR,2013,1,19,0,-2.2,-13.3,42.32,200.0,3.6,4.14,0.0,1032.3,16093.4,19/01/2013 1:00
EWR,2013,1,19,1,-1.7,-12.8,42.48,180.0,3.6,4.14,0.0,1031.5,16093.4,19/01/2013 2:00
EWR,2013,1,19,2,-2.2,-11.7,48.15,210.0,3.09,3.55,0.0,1031.7,16093.4,19/01/2013 3:00
EWR,2013,1,19,3,-1.7,-11.7,46.41,190.0,3.6,4.14,0.0,1030.8,16093.4,19/01/2013 4:00
EWR,2013,1,19,4,-1.7,-11.1,48.69,180.0,4.12,4.74,0.0,1029.4,16093.4,19/01/2013 5:00
EWR,2013,1,19,5,-2.2,-10.6,52.57,190.0,4.63,5.33,0.0,1029.4,16093.4,19/01/2013 6:00
EWR,2013,1,19,6,-2.2,-11.1,50.52,210.0,5.14,5.92,0.0,1029.2,16093.4,19/01/2013 7:00
EWR,2013,1,19,7,-1.7,-10.0,53.13,200.0,6.17,7.1,0.0,1028.5,16093.4,19/01/2013 8:00
EWR,2013,1,19,8,-1.1,-8.9,55.42,200.0,6.17,7.1,0.0,1027.4,16093.4,19/01/2013 9:00
EWR,2013,1,19,9,-1.7,-8.3,60.69,210.0,4.12,4.74,0.0,1027.1,16093.4,19/01/2013 10:00
EWR,2013,1,19,10,-1.1,-7.2,63.24,220.0,4.63,5.33,0.0,1026.5,16093.4,19/01/2013 11:00
EWR,2013,1,19,11,-0.6,-6.1,66.34,210.0,4.63,5.33,0.0,1026.3,16093.4,19/01/2013 12:00
EWR,2013,1,19,12,0.0,-5.6,65.97,230.0,6.17,7.1,0.0,1026.0,16093.4,19/01/2013 13:00
EWR,2013,1,19,13,1.7,-4.4,63.91,210.0,8.23,9.47,0.0,1025.8,16093.4,19/01/2013 14:00
